id_ticket,id_producto,cantidad,precio_unitario,nombre,categoria,subcategoria,fecha,id_tienda,id_cliente,venta_total,mes,dia_semana
TICKET_002814,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-09-01,TOSTAO_15,CUST_00398,3000,September,Sunday
TICKET_002815,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-04-13,TOSTAO_01,CUST_01395,4500,April,Saturday
TICKET_002815,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-04-13,TOSTAO_01,CUST_01395,3500,April,Saturday
TICKET_002815,PROD_013,1,3500,Té Helado,Bebidas,Frías,2024-04-13,TOSTAO_01,CUST_01395,3500,April,Saturday
TICKET_002815,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-04-13,TOSTAO_01,CUST_01395,2500,April,Saturday
TICKET_002816,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-12-23,TOSTAO_20,CUST_02496,4500,December,Monday
TICKET_002816,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-12-23,TOSTAO_20,CUST_02496,3500,December,Monday
TICKET_002816,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-12-23,TOSTAO_20,CUST_02496,3000,December,Monday
TICKET_002817,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-11-23,TOSTAO_18,CUST_01899,2500,November,Saturday
TICKET_002817,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-11-23,TOSTAO_18,CUST_01899,2800,November,Saturday
TICKET_002818,PROD_025,1,3500,Arepa de Choclo,Alimentos,Panadería Sal,2024-11-26,TOSTAO_02,CUST_00017,3500,November,Tuesday
TICKET_002819,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-07-19,TOSTAO_05,CUST_00179,3500,July,Friday
TICKET_002819,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-07-19,TOSTAO_05,CUST_00179,5000,July,Friday
TICKET_002820,PROD_026,1,3500,Rollo de Canela,Alimentos,Panadería Dulce,2024-12-14,TOSTAO_08,CUST_02004,3500,December,Saturday
TICKET_002821,PROD_004,1,4800,Mocaccino,Bebidas,Calientes,2024-07-08,TOSTAO_06,CUST_01174,4800,July,Monday
TICKET_002822,PROD_010,1,3500,Avena,Bebidas,Frías,2024-11-17,TOSTAO_11,CUST_00896,3500,November,Sunday
TICKET_002823,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-07-18,TOSTAO_15,CUST_01660,3500,July,Thursday
TICKET_002823,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-07-18,TOSTAO_15,CUST_01660,2800,July,Thursday
TICKET_002824,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-11-11,TOSTAO_16,CUST_01392,3500,November,Monday
TICKET_002824,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-11-11,TOSTAO_16,CUST_01392,2000,November,Monday
TICKET_002825,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-03-13,TOSTAO_12,CUST_01757,2500,March,Wednesday
TICKET_002825,PROD_035,1,7500,Sandwich de Pollo,Alimentos,Sandwiches,2024-03-13,TOSTAO_12,CUST_01757,7500,March,Wednesday
TICKET_002826,PROD_007,1,4500,Latte,Bebidas,Calientes,2024-02-01,TOSTAO_16,CUST_02368,4500,February,Thursday
TICKET_002827,PROD_024,1,3000,Palito de Queso,Alimentos,Panadería Sal,2024-11-05,TOSTAO_09,CUST_00549,3000,November,Tuesday
TICKET_002827,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-11-05,TOSTAO_09,CUST_00549,3500,November,Tuesday
TICKET_002828,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-05-09,TOSTAO_19,CUST_02304,2500,May,Thursday
TICKET_002828,PROD_004,1,4800,Mocaccino,Bebidas,Calientes,2024-05-09,TOSTAO_19,CUST_02304,4800,May,Thursday
TICKET_002828,PROD_035,1,7500,Sandwich de Pollo,Alimentos,Sandwiches,2024-05-09,TOSTAO_19,CUST_02304,7500,May,Thursday
TICKET_002829,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-06-01,TOSTAO_18,CUST_00036,3200,June,Saturday
TICKET_002829,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-06-01,TOSTAO_18,CUST_00036,3000,June,Saturday
TICKET_002829,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-06-01,TOSTAO_18,CUST_00036,2500,June,Saturday
TICKET_002830,PROD_032,1,2500,Dona,Alimentos,Panadería Dulce,2024-01-21,TOSTAO_12,CUST_00719,2500,January,Sunday
TICKET_002831,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-04-29,TOSTAO_17,CUST_02049,3000,April,Monday
TICKET_002832,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-04-16,TOSTAO_01,CUST_01934,4500,April,Tuesday
TICKET_002833,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-01-07,TOSTAO_20,CUST_00524,3000,January,Sunday
TICKET_002833,PROD_024,1,3000,Palito de Queso,Alimentos,Panadería Sal,2024-01-07,TOSTAO_20,CUST_00524,3000,January,Sunday
TICKET_002834,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-11-09,TOSTAO_10,CUST_00056,2500,November,Saturday
TICKET_002835,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-09-09,TOSTAO_04,CUST_00340,4500,September,Monday
TICKET_002836,PROD_018,1,2800,Pan de Yuca,Alimentos,Panadería Sal,2024-05-19,TOSTAO_09,CUST_01469,2800,May,Sunday
TICKET_002837,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-04-25,TOSTAO_03,CUST_00270,3500,April,Thursday
TICKET_002837,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-04-25,TOSTAO_03,CUST_00270,5000,April,Thursday
TICKET_002837,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-04-25,TOSTAO_03,CUST_00270,3000,April,Thursday
TICKET_002837,PROD_013,1,3500,Té Helado,Bebidas,Frías,2024-04-25,TOSTAO_03,CUST_00270,3500,April,Thursday
TICKET_002838,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-08-12,TOSTAO_19,CUST_01954,3000,August,Monday
TICKET_002839,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-11-06,TOSTAO_15,CUST_01509,4500,November,Wednesday
TICKET_002839,PROD_011,1,2500,Agua Manantial,Bebidas,Frías,2024-11-06,TOSTAO_15,CUST_01509,2500,November,Wednesday
TICKET_002840,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-07-26,TOSTAO_11,CUST_00834,4500,July,Friday
TICKET_002840,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-07-26,TOSTAO_11,CUST_00834,4500,July,Friday
TICKET_002841,PROD_010,1,3500,Avena,Bebidas,Frías,2024-05-07,TOSTAO_18,CUST_00082,3500,May,Tuesday
TICKET_002841,PROD_020,1,3200,Empanada de Pollo,Alimentos,Panadería Sal,2024-05-07,TOSTAO_18,CUST_00082,3200,May,Tuesday
TICKET_002842,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-12-22,TOSTAO_18,CUST_02199,3000,December,Sunday
TICKET_002842,PROD_013,1,3500,Té Helado,Bebidas,Frías,2024-12-22,TOSTAO_18,CUST_02199,3500,December,Sunday
TICKET_002843,PROD_029,1,3000,Muffin de Chocolate,Alimentos,Panadería Dulce,2024-11-28,TOSTAO_03,CUST_00324,3000,November,Thursday
TICKET_002843,PROD_025,1,3500,Arepa de Choclo,Alimentos,Panadería Sal,2024-11-28,TOSTAO_03,CUST_00324,3500,November,Thursday
TICKET_002844,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-11-26,TOSTAO_13,CUST_01522,2500,November,Tuesday
TICKET_002844,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-11-26,TOSTAO_13,CUST_01522,2000,November,Tuesday
TICKET_002844,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-11-26,TOSTAO_13,CUST_01522,4500,November,Tuesday
TICKET_002844,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-11-26,TOSTAO_13,CUST_01522,3000,November,Tuesday
TICKET_002845,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-10-11,TOSTAO_10,CUST_00088,2800,October,Friday
TICKET_002846,PROD_013,1,3500,Té Helado,Bebidas,Frías,2024-09-11,TOSTAO_14,CUST_02291,3500,September,Wednesday
TICKET_002847,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-02-21,TOSTAO_06,CUST_02083,4500,February,Wednesday
TICKET_002847,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-02-21,TOSTAO_06,CUST_02083,3500,February,Wednesday
TICKET_002848,PROD_010,1,3500,Avena,Bebidas,Frías,2024-04-30,TOSTAO_06,CUST_00336,3500,April,Tuesday
TICKET_002848,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-04-30,TOSTAO_06,CUST_00336,2500,April,Tuesday
TICKET_002848,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-04-30,TOSTAO_06,CUST_00336,3500,April,Tuesday
TICKET_002848,PROD_018,1,2800,Pan de Yuca,Alimentos,Panadería Sal,2024-04-30,TOSTAO_06,CUST_00336,2800,April,Tuesday
TICKET_002849,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-09-01,TOSTAO_01,CUST_01486,2500,September,Sunday
TICKET_002850,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-10-15,TOSTAO_05,CUST_01066,2500,October,Tuesday
TICKET_002851,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-09-24,TOSTAO_05,CUST_00395,3200,September,Tuesday
TICKET_002851,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-09-24,TOSTAO_05,CUST_00395,2500,September,Tuesday
TICKET_002852,PROD_025,1,3500,Arepa de Choclo,Alimentos,Panadería Sal,2024-08-15,TOSTAO_20,CUST_01756,3500,August,Thursday
TICKET_002852,PROD_013,1,3500,Té Helado,Bebidas,Frías,2024-08-15,TOSTAO_20,CUST_01756,3500,August,Thursday
TICKET_002853,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-01-04,TOSTAO_13,CUST_02302,2500,January,Thursday
TICKET_002854,PROD_035,1,7500,Sandwich de Pollo,Alimentos,Sandwiches,2024-12-07,TOSTAO_13,CUST_01277,7500,December,Saturday
TICKET_002855,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-08-17,TOSTAO_13,CUST_02174,3500,August,Saturday
TICKET_002855,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-08-17,TOSTAO_13,CUST_02174,5000,August,Saturday
TICKET_002855,PROD_010,2,3500,Avena,Bebidas,Frías,2024-08-17,TOSTAO_13,CUST_02174,7000,August,Saturday
TICKET_002856,PROD_010,1,3500,Avena,Bebidas,Frías,2024-12-04,TOSTAO_10,CUST_01124,3500,December,Wednesday
TICKET_002856,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-12-04,TOSTAO_10,CUST_01124,3500,December,Wednesday
TICKET_002857,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-05-12,TOSTAO_02,CUST_02204,3000,May,Sunday
TICKET_002857,PROD_024,1,3000,Palito de Queso,Alimentos,Panadería Sal,2024-05-12,TOSTAO_02,CUST_02204,3000,May,Sunday
TICKET_002857,PROD_018,1,2800,Pan de Yuca,Alimentos,Panadería Sal,2024-05-12,TOSTAO_02,CUST_02204,2800,May,Sunday
TICKET_002857,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-05-12,TOSTAO_02,CUST_02204,2800,May,Sunday
TICKET_002858,PROD_001,2,2500,Tinto,Bebidas,Calientes,2024-04-05,TOSTAO_20,CUST_01392,5000,April,Friday
TICKET_002859,PROD_020,1,3200,Empanada de Pollo,Alimentos,Panadería Sal,2024-06-13,TOSTAO_15,CUST_01224,3200,June,Thursday
TICKET_002859,PROD_025,1,3500,Arepa de Choclo,Alimentos,Panadería Sal,2024-06-13,TOSTAO_15,CUST_01224,3500,June,Thursday
TICKET_002860,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-05-30,TOSTAO_17,CUST_02125,2500,May,Thursday
TICKET_002861,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-01-18,TOSTAO_01,CUST_01590,3500,January,Thursday
TICKET_002861,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-01-18,TOSTAO_01,CUST_01590,2800,January,Thursday
TICKET_002862,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-12-13,TOSTAO_15,CUST_01848,3500,December,Friday
TICKET_002862,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-12-13,TOSTAO_15,CUST_01848,3200,December,Friday
TICKET_002862,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-12-13,TOSTAO_15,CUST_01848,2800,December,Friday
TICKET_002863,PROD_012,2,3000,Gaseosa 400ml,Bebidas,Frías,2024-07-13,TOSTAO_14,CUST_02416,6000,July,Saturday
TICKET_002863,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-07-13,TOSTAO_14,CUST_02416,2500,July,Saturday
TICKET_002864,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-04-14,TOSTAO_15,CUST_00074,4500,April,Sunday
TICKET_002864,PROD_004,1,4800,Mocaccino,Bebidas,Calientes,2024-04-14,TOSTAO_15,CUST_00074,4800,April,Sunday
TICKET_002865,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-02-12,TOSTAO_15,CUST_00706,3500,February,Monday
TICKET_002865,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-02-12,TOSTAO_15,CUST_00706,2800,February,Monday
TICKET_002865,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-02-12,TOSTAO_15,CUST_00706,2500,February,Monday
TICKET_002866,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-11-08,TOSTAO_03,CUST_00210,4500,November,Friday
TICKET_002866,PROD_013,1,3500,Té Helado,Bebidas,Frías,2024-11-08,TOSTAO_03,CUST_00210,3500,November,Friday
TICKET_002867,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-07-05,TOSTAO_13,CUST_02445,3500,July,Friday
TICKET_002867,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-07-05,TOSTAO_13,CUST_02445,2800,July,Friday
TICKET_002868,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-12-23,TOSTAO_04,CUST_00977,3500,December,Monday
TICKET_002868,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-12-23,TOSTAO_04,CUST_00977,2800,December,Monday
TICKET_002868,PROD_027,1,2500,Corazón de Hojaldre,Alimentos,Panadería Dulce,2024-12-23,TOSTAO_04,CUST_00977,2500,December,Monday
TICKET_002868,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-12-23,TOSTAO_04,CUST_00977,4500,December,Monday
TICKET_002869,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-02-22,TOSTAO_10,CUST_01280,3500,February,Thursday
TICKET_002869,PROD_022,1,3500,Pastel de Carne,Alimentos,Panadería Sal,2024-02-22,TOSTAO_10,CUST_01280,3500,February,Thursday
TICKET_002870,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-01-22,TOSTAO_09,CUST_00629,3200,January,Monday
TICKET_002871,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-12-25,TOSTAO_02,CUST_02469,3000,December,Wednesday
TICKET_002871,PROD_024,1,3000,Palito de Queso,Alimentos,Panadería Sal,2024-12-25,TOSTAO_02,CUST_02469,3000,December,Wednesday
TICKET_002872,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-02-03,TOSTAO_12,CUST_00434,2500,February,Saturday
TICKET_002873,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-06-26,TOSTAO_12,CUST_01599,4500,June,Wednesday
TICKET_002873,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-06-26,TOSTAO_12,CUST_01599,3500,June,Wednesday
TICKET_002874,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-10-29,TOSTAO_15,CUST_00564,4500,October,Tuesday
TICKET_002875,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-11-22,TOSTAO_18,CUST_02081,4500,November,Friday
TICKET_002875,PROD_025,1,3500,Arepa de Choclo,Alimentos,Panadería Sal,2024-11-22,TOSTAO_18,CUST_02081,3500,November,Friday
TICKET_002876,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-07-14,TOSTAO_17,CUST_01791,2500,July,Sunday
TICKET_002876,PROD_020,1,3200,Empanada de Pollo,Alimentos,Panadería Sal,2024-07-14,TOSTAO_17,CUST_01791,3200,July,Sunday
TICKET_002877,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-11-06,TOSTAO_02,CUST_02040,3000,November,Wednesday
TICKET_002878,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-06-27,TOSTAO_12,CUST_01904,3500,June,Thursday
TICKET_002879,PROD_022,1,3500,Pastel de Carne,Alimentos,Panadería Sal,2024-02-27,TOSTAO_09,CUST_01284,3500,February,Tuesday
TICKET_002880,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-09-24,TOSTAO_04,CUST_02142,2500,September,Tuesday
TICKET_002880,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-09-24,TOSTAO_04,CUST_02142,2800,September,Tuesday
TICKET_002880,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-09-24,TOSTAO_04,CUST_02142,4500,September,Tuesday
TICKET_002880,PROD_008,1,3200,Tinto Grande,Bebidas,Calientes,2024-09-24,TOSTAO_04,CUST_02142,3200,September,Tuesday
TICKET_002881,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-12-30,TOSTAO_16,CUST_00775,2500,December,Monday
TICKET_002881,PROD_024,1,3000,Palito de Queso,Alimentos,Panadería Sal,2024-12-30,TOSTAO_16,CUST_00775,3000,December,Monday
TICKET_002882,PROD_007,1,4500,Latte,Bebidas,Calientes,2024-03-07,TOSTAO_05,CUST_02091,4500,March,Thursday
TICKET_002883,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-12-01,TOSTAO_13,CUST_02161,3500,December,Sunday
TICKET_002883,PROD_017,1,2800,Almojábana,Alimentos,Panadería Sal,2024-12-01,TOSTAO_13,CUST_02161,2800,December,Sunday
TICKET_002883,PROD_025,1,3500,Arepa de Choclo,Alimentos,Panadería Sal,2024-12-01,TOSTAO_13,CUST_02161,3500,December,Sunday
TICKET_002883,PROD_008,1,3200,Tinto Grande,Bebidas,Calientes,2024-12-01,TOSTAO_13,CUST_02161,3200,December,Sunday
TICKET_002884,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-09-16,TOSTAO_02,CUST_01364,2500,September,Monday
TICKET_002884,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-09-16,TOSTAO_02,CUST_01364,2800,September,Monday
TICKET_002885,PROD_030,1,4500,Torta de Zanahoria,Alimentos,Panadería Dulce,2024-04-29,TOSTAO_05,CUST_02265,4500,April,Monday
TICKET_002886,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-07-26,TOSTAO_17,CUST_01916,2500,July,Friday
TICKET_002886,PROD_027,1,2500,Corazón de Hojaldre,Alimentos,Panadería Dulce,2024-07-26,TOSTAO_17,CUST_01916,2500,July,Friday
TICKET_002886,PROD_029,1,3000,Muffin de Chocolate,Alimentos,Panadería Dulce,2024-07-26,TOSTAO_17,CUST_01916,3000,July,Friday
TICKET_002887,PROD_005,1,4000,Chocolate,Bebidas,Calientes,2024-09-15,TOSTAO_02,CUST_00878,4000,September,Sunday
TICKET_002888,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-06-22,TOSTAO_10,CUST_00705,3500,June,Saturday
TICKET_002889,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-02-25,TOSTAO_01,CUST_00258,2500,February,Sunday
TICKET_002889,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-02-25,TOSTAO_01,CUST_00258,2800,February,Sunday
TICKET_002890,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-05-28,TOSTAO_15,CUST_01050,3500,May,Tuesday
TICKET_002890,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-05-28,TOSTAO_15,CUST_01050,2500,May,Tuesday
TICKET_002890,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-05-28,TOSTAO_15,CUST_01050,2000,May,Tuesday
TICKET_002891,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-03-16,TOSTAO_03,CUST_00457,3000,March,Saturday
TICKET_002892,PROD_028,1,2000,Galleta de Chispas,Alimentos,Panadería Dulce,2024-05-05,TOSTAO_10,CUST_01203,2000,May,Sunday
TICKET_002893,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-10-23,TOSTAO_14,CUST_02461,3500,October,Wednesday
TICKET_002893,PROD_009,1,5000,Jugo de Naranja,Bebidas,Frías,2024-10-23,TOSTAO_14,CUST_02461,5000,October,Wednesday
TICKET_002894,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-10-24,TOSTAO_02,CUST_00801,3200,October,Thursday
TICKET_002894,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-10-24,TOSTAO_02,CUST_00801,3000,October,Thursday
TICKET_002894,PROD_011,1,2500,Agua Manantial,Bebidas,Frías,2024-10-24,TOSTAO_02,CUST_00801,2500,October,Thursday
TICKET_002894,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-10-24,TOSTAO_02,CUST_00801,2500,October,Thursday
TICKET_002895,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-02-08,TOSTAO_04,CUST_01751,3200,February,Thursday
TICKET_002895,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-02-08,TOSTAO_04,CUST_01751,3000,February,Thursday
TICKET_002895,PROD_034,1,6500,Sandwich de Jamón y Queso,Alimentos,Sandwiches,2024-02-08,TOSTAO_04,CUST_01751,6500,February,Thursday
TICKET_002896,PROD_002,1,3500,Café con Leche,Bebidas,Calientes,2024-05-15,TOSTAO_05,CUST_00525,3500,May,Wednesday
TICKET_002897,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-09-28,TOSTAO_06,CUST_00401,3500,September,Saturday
TICKET_002897,PROD_026,1,3500,Rollo de Canela,Alimentos,Panadería Dulce,2024-09-28,TOSTAO_06,CUST_00401,3500,September,Saturday
TICKET_002897,PROD_035,1,7500,Sandwich de Pollo,Alimentos,Sandwiches,2024-09-28,TOSTAO_06,CUST_00401,7500,September,Saturday
TICKET_002898,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-04-11,TOSTAO_06,CUST_01181,2500,April,Thursday
TICKET_002899,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-11-09,TOSTAO_04,CUST_02083,4500,November,Saturday
TICKET_002899,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-11-09,TOSTAO_04,CUST_02083,3500,November,Saturday
TICKET_002900,PROD_019,1,3200,Empanada de Carne,Alimentos,Panadería Sal,2024-12-07,TOSTAO_08,CUST_02464,3200,December,Saturday
TICKET_002901,PROD_022,1,3500,Pastel de Carne,Alimentos,Panadería Sal,2024-08-23,TOSTAO_07,CUST_02360,3500,August,Friday
TICKET_002902,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-10-09,TOSTAO_16,CUST_02342,4500,October,Wednesday
TICKET_002903,PROD_031,1,4500,Torta de Chocolate,Alimentos,Panadería Dulce,2024-10-26,TOSTAO_13,CUST_01236,4500,October,Saturday
TICKET_002903,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-10-26,TOSTAO_13,CUST_01236,4500,October,Saturday
TICKET_002903,PROD_026,1,3500,Rollo de Canela,Alimentos,Panadería Dulce,2024-10-26,TOSTAO_13,CUST_01236,3500,October,Saturday
TICKET_002903,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-10-26,TOSTAO_13,CUST_01236,2500,October,Saturday
TICKET_002904,PROD_006,1,2500,Aromática,Bebidas,Calientes,2024-06-01,TOSTAO_17,CUST_01584,2500,June,Saturday
TICKET_002905,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-02-09,TOSTAO_04,CUST_01120,4500,February,Friday
TICKET_002906,PROD_010,1,3500,Avena,Bebidas,Frías,2024-09-29,TOSTAO_06,CUST_02441,3500,September,Sunday
TICKET_002907,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-11-24,TOSTAO_03,CUST_02443,2500,November,Sunday
TICKET_002908,PROD_010,1,3500,Avena,Bebidas,Frías,2024-09-01,TOSTAO_18,CUST_01330,3500,September,Sunday
TICKET_002908,PROD_016,1,2500,Buñuelo,Alimentos,Panadería Sal,2024-09-01,TOSTAO_18,CUST_01330,2500,September,Sunday
TICKET_002908,PROD_021,1,3500,Pastel de Pollo,Alimentos,Panadería Sal,2024-09-01,TOSTAO_18,CUST_01330,3500,September,Sunday
TICKET_002909,PROD_012,1,3000,Gaseosa 400ml,Bebidas,Frías,2024-01-02,TOSTAO_14,CUST_01172,3000,January,Tuesday
TICKET_002909,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-01-02,TOSTAO_14,CUST_01172,2800,January,Tuesday
TICKET_002909,PROD_020,1,3200,Empanada de Pollo,Alimentos,Panadería Sal,2024-01-02,TOSTAO_14,CUST_01172,3200,January,Tuesday
TICKET_002910,PROD_026,1,3500,Rollo de Canela,Alimentos,Panadería Dulce,2024-04-14,TOSTAO_05,CUST_00507,3500,April,Sunday
TICKET_002911,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-10-19,TOSTAO_07,CUST_02108,2500,October,Saturday
TICKET_002911,PROD_015,1,2800,Pan de Bono,Alimentos,Panadería Sal,2024-10-19,TOSTAO_07,CUST_02108,2800,October,Saturday
TICKET_002911,PROD_030,1,4500,Torta de Zanahoria,Alimentos,Panadería Dulce,2024-10-19,TOSTAO_07,CUST_02108,4500,October,Saturday
TICKET_002912,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-09-22,TOSTAO_11,CUST_00980,2500,September,Sunday
TICKET_002913,PROD_003,1,4500,Cappuccino,Bebidas,Calientes,2024-08-14,TOSTAO_07,CUST_00932,4500,August,Wednesday
TICKET_002913,PROD_023,1,3500,Croissant de Queso,Alimentos,Panadería Sal,2024-08-14,TOSTAO_07,CUST_00932,3500,August,Wednesday
TICKET_002914,PROD_001,1,2500,Tinto,Bebidas,Calientes,2024-05-13,TOSTAO_18,CUST_01722,2500,May,Monday
TICKET_002914,PROD_015,2,2800,Pan de Bono,Alimentos,Panadería Sal,2024-05-13,TOSTAO_18,CUST_01722,5600,May,Monday
TICKET_002915,PROD_025,1,3500,Arepa de Choclo,Alimentos,Panadería Sal,2024-10-26,TOSTAO_07,CUST_01433,3500,October,Saturday
